application_id,submission_date,decision_date,applicant_country,visa_type,processing_office,submission_month,submission_year,season,processing_time_days,submission_dayofweek,is_peak_month,quarter,target_days
VISA-0005419,1721001600000000000,2024-08-16,Canada,Tourist,Berlin,7,2024,Summer,32,0,1,Q3,32
VISA-0005420,1656547200000000000,2022-08-13,Philippines,Tourist,Chennai,6,2022,Summer,44,3,1,Q2,44
VISA-0005421,1640563200000000000,2022-02-25,Kenya,Business,London,12,2021,Winter,60,0,1,Q4,60
VISA-0005422,1696896000000000000,2023-11-12,Australia,Tourist,New Delhi,10,2023,Autumn,33,1,0,Q4,33
VISA-0005423,1614729600000000000,2021-05-09,Bangladesh,Work,Paris,3,2021,Spring,67,2,0,Q1,67
VISA-0005424,1662076800000000000,2022-10-21,Kenya,Student,Paris,9,2022,Autumn,49,4,0,Q3,49
VISA-0005425,1696464000000000000,2023-11-07,UK,Dependent,Sydney,10,2023,Autumn,33,3,0,Q4,33
VISA-0005426,1652313600000000000,2022-06-03,India,Transit,Paris,5,2022,Spring,22,3,0,Q2,22
VISA-0005427,1702944000000000000,2024-03-15,Australia,Student,London,12,2023,Winter,87,1,1,Q4,87
VISA-0005428,1681948800000000000,2023-05-21,Canada,Tourist,Dubai,4,2023,Spring,31,3,0,Q2,31
VISA-0005429,1735430400000000000,2025-02-08,Nigeria,Business,Paris,12,2024,Winter,41,6,1,Q4,41
VISA-0005430,1638057600000000000,2022-01-08,Mexico,Tourist,Ottawa,11,2021,Autumn,41,6,0,Q4,41
VISA-0005431,1618444800000000000,2021-05-18,Germany,Tourist,Dubai,4,2021,Spring,33,3,0,Q2,33
VISA-0005432,1692921600000000000,2023-10-08,India,Tourist,Mumbai,8,2023,Summer,44,4,1,Q3,44
VISA-0005433,1649894400000000000,2022-05-19,Bangladesh,Dependent,Sydney,4,2022,Spring,35,3,0,Q2,35
VISA-0005434,1720828800000000000,2024-08-07,Australia,Tourist,Singapore,7,2024,Summer,25,5,1,Q3,25
VISA-0005435,1624147200000000000,2021-08-28,France,Student,Paris,6,2021,Summer,69,6,1,Q2,69
VISA-0005436,1700092800000000000,2023-12-27,Brazil,Student,London,11,2023,Autumn,41,3,0,Q4,41
VISA-0005437,1765497600000000000,2026-02-22,Australia,Work,Sydney,12,2025,Winter,72,4,1,Q4,72
VISA-0005438,1624060800000000000,2021-08-03,Nigeria,Tourist,Dubai,6,2021,Summer,45,5,1,Q2,45
VISA-0005439,1656979200000000000,2022-08-25,UK,Dependent,Johannesburg,7,2022,Summer,51,1,1,Q3,51
VISA-0005440,1742601600000000000,2025-04-19,Pakistan,Business,Singapore,3,2025,Spring,28,5,0,Q1,28
VISA-0005441,1693526400000000000,2023-10-14,India,Unknown,Paris,9,2023,Autumn,43,4,0,Q3,43
VISA-0005442,1637020800000000000,2022-01-09,India,Student,Paris,11,2021,Autumn,54,1,0,Q4,54
VISA-0005443,1642982400000000000,2022-02-25,Canada,Business,London,1,2022,Winter,32,0,0,Q1,32
VISA-0005444,1729987200000000000,2024-11-27,Kenya,Business,Ottawa,10,2024,Autumn,31,6,0,Q4,31
VISA-0005445,1745193600000000000,2025-06-04,Kenya,Student,Sydney,4,2025,Spring,44,0,0,Q2,44
VISA-0005446,1666310400000000000,2022-11-28,Nigeria,Tourist,Ottawa,10,2022,Autumn,38,4,0,Q4,38
VISA-0005447,1684108800000000000,2023-06-17,Kenya,Tourist,Johannesburg,5,2023,Spring,33,0,0,Q2,33
VISA-0005448,1732838400000000000,2024-12-24,India,Tourist,Singapore,11,2024,Autumn,25,4,0,Q4,25
VISA-0005449,1637280000000000000,2021-12-26,Kenya,Tourist,Singapore,11,2021,Autumn,37,4,0,Q4,37
VISA-0005450,1641945600000000000,2022-02-23,Mexico,Tourist,Dubai,1,2022,Winter,42,2,0,Q1,42
VISA-0005451,1731542400000000000,2024-12-16,India,Tourist,Chennai,11,2024,Autumn,32,3,0,Q4,32
VISA-0005452,1638835200000000000,2022-02-10,Germany,Dependent,Mumbai,12,2021,Winter,65,1,1,Q4,65
VISA-0005453,1730937600000000000,2024-11-28,Nigeria,Business,London,11,2024,Autumn,21,3,0,Q4,21
VISA-0005454,1687824000000000000,2023-08-02,Brazil,Dependent,Berlin,6,2023,Summer,36,1,1,Q2,36
VISA-0005455,1765497600000000000,2026-02-16,Germany,Work,Ottawa,12,2025,Winter,66,4,1,Q4,66
VISA-0005456,1614643200000000000,2021-05-06,Brazil,Work,Berlin,3,2021,Spring,65,1,0,Q1,65
VISA-0005457,1758585600000000000,2025-10-14,Germany,Tourist,Singapore,9,2025,Autumn,21,1,0,Q3,21
VISA-0005458,1644969600000000000,2022-04-13,Canada,Work,London,2,2022,Winter,56,2,0,Q1,56
VISA-0005459,1614988800000000000,2021-04-24,China,Tourist,Johannesburg,3,2021,Spring,49,5,0,Q1,49
VISA-0005460,1723593600000000000,2024-10-05,Brazil,Student,Sydney,8,2024,Summer,52,2,1,Q3,52
VISA-0005461,1693353600000000000,2023-10-08,Bangladesh,Transit,Paris,8,2023,Summer,39,2,1,Q3,39
VISA-0005462,1741478400000000000,2025-04-20,Mexico,Dependent,New Delhi,3,2025,Spring,42,6,0,Q1,42
VISA-0005463,1626480000000000000,2021-09-15,Canada,Tourist,Unknown,7,2021,Summer,60,5,1,Q3,60
VISA-0005464,1622160000000000000,2021-07-03,Germany,Business,Johannesburg,5,2021,Spring,36,4,0,Q2,36
VISA-0005465,1698883200000000000,2023-11-27,Philippines,Tourist,Singapore,11,2023,Autumn,25,3,0,Q4,25
VISA-0005466,1748476800000000000,2025-07-13,Philippines,Tourist,Dubai,5,2025,Spring,45,3,0,Q2,45
VISA-0005467,1673395200000000000,2023-02-21,Mexico,Tourist,New Delhi,1,2023,Winter,41,2,0,Q1,41
VISA-0005468,1735171200000000000,2025-02-04,India,Tourist,New Delhi,12,2024,Winter,40,3,1,Q4,40
VISA-0005469,1752278400000000000,2025-09-09,India,Work,Ottawa,7,2025,Summer,59,5,1,Q3,59
VISA-0005470,1746576000000000000,2025-06-11,UK,Student,Singapore,5,2025,Spring,35,2,0,Q2,35
VISA-0005471,1689638400000000000,2023-08-20,China,Tourist,Ottawa,7,2023,Summer,33,1,1,Q3,33
VISA-0005472,1719532800000000000,2024-07-19,Mexico,Transit,Singapore,6,2024,Summer,21,4,1,Q2,21
VISA-0005473,1692316800000000000,2023-10-13,Australia,Student,Sydney,8,2023,Summer,56,4,1,Q3,56
VISA-0005474,1715731200000000000,2024-07-04,Brazil,Student,Mumbai,5,2024,Spring,50,2,0,Q2,50
VISA-0005475,1698796800000000000,2023-12-16,Germany,Student,Dubai,11,2023,Autumn,45,2,0,Q4,45
VISA-0005476,1692230400000000000,2023-11-12,Brazil,Student,Ottawa,8,2023,Summer,87,3,1,Q3,87
VISA-0005477,1678320000000000000,2023-04-23,Kenya,Student,Chennai,3,2023,Spring,45,3,0,Q1,45
VISA-0005478,1712361600000000000,2024-06-03,France,Work,Berlin,4,2024,Spring,58,5,0,Q2,58
VISA-0005479,1727827200000000000,2024-11-10,Unknown,Dependent,Chennai,10,2024,Autumn,39,2,0,Q4,39
VISA-0005480,1754352000000000000,2025-09-10,UK,Tourist,Singapore,8,2025,Summer,36,1,1,Q3,36
VISA-0005481,1706140800000000000,2024-03-14,Nigeria,Student,Paris,1,2024,Winter,49,3,0,Q1,49
VISA-0005482,1625270400000000000,2021-08-26,Kenya,Tourist,Paris,7,2021,Summer,54,5,1,Q3,54
VISA-0005483,1702080000000000000,2024-01-26,Nigeria,Unknown,New Delhi,12,2023,Winter,48,5,1,Q4,48
VISA-0005484,1659225600000000000,2022-08-31,France,Tourist,Johannesburg,7,2022,Summer,31,6,1,Q3,31
VISA-0005485,1613606400000000000,2021-03-28,Bangladesh,Tourist,Sydney,2,2021,Winter,38,3,0,Q1,38
VISA-0005486,1620864000000000000,2021-07-28,UK,Transit,Paris,5,2021,Spring,76,3,0,Q2,76
VISA-0005487,1702684800000000000,2024-02-22,Brazil,Work,Chennai,12,2023,Winter,68,5,1,Q4,68
VISA-0005488,1758412800000000000,2025-10-10,France,Tourist,Paris,9,2025,Autumn,19,6,0,Q3,19
VISA-0005489,1689120000000000000,2023-08-16,Germany,Tourist,London,7,2023,Summer,35,2,1,Q3,35
VISA-0005490,1679616000000000000,2023-05-08,France,Student,Berlin,3,2023,Spring,45,4,0,Q1,45
VISA-0005491,1623369600000000000,2021-07-14,France,Transit,London,6,2021,Summer,33,4,1,Q2,33
VISA-0005492,1715904000000000000,2024-07-08,Canada,Student,Johannesburg,5,2024,Spring,52,4,0,Q2,52
VISA-0005493,1618185600000000000,2021-05-12,Australia,Tourist,Berlin,4,2021,Spring,30,0,0,Q2,30
VISA-0005494,1742083200000000000,2025-05-14,France,Work,Ottawa,3,2025,Spring,59,6,0,Q1,59
VISA-0005495,1738108800000000000,2025-03-21,Mexico,Student,Sydney,1,2025,Winter,51,2,0,Q1,51
VISA-0005496,1765670400000000000,2026-01-28,Kenya,Tourist,New Delhi,12,2025,Winter,45,6,1,Q4,45
VISA-0005497,1654214400000000000,2022-08-13,Pakistan,Dependent,London,6,2022,Summer,71,4,1,Q2,71
VISA-0005498,1634947200000000000,2021-11-24,Brazil,Tourist,Paris,10,2021,Autumn,32,5,0,Q4,32
VISA-0005499,1656633600000000000,2022-08-12,Mexico,Dependent,Singapore,7,2022,Summer,42,4,1,Q3,42
VISA-0005500,1735516800000000000,2025-02-16,Nigeria,Business,Johannesburg,12,2024,Winter,48,0,1,Q4,48
VISA-0005501,1643932800000000000,2022-03-30,India,Tourist,New Delhi,2,2022,Winter,54,4,0,Q1,54
VISA-0005502,1749340800000000000,2025-08-04,UK,Business,Chennai,6,2025,Summer,57,6,1,Q2,57
VISA-0005503,1633737600000000000,2021-11-21,UK,Business,Paris,10,2021,Autumn,43,5,0,Q4,43
VISA-0005504,1617148800000000000,2021-06-06,UK,Work,London,3,2021,Spring,67,2,0,Q1,67
VISA-0005505,1644019200000000000,2022-04-24,Pakistan,Work,Chennai,2,2022,Winter,78,5,0,Q1,78
VISA-0005506,1728345600000000000,2024-11-08,Nigeria,Tourist,London,10,2024,Autumn,31,1,0,Q4,31
VISA-0005507,1704412800000000000,2024-02-06,Germany,Tourist,Johannesburg,1,2024,Winter,32,4,0,Q1,32
VISA-0005508,1665360000000000000,2022-11-21,Australia,Business,Singapore,10,2022,Autumn,42,0,0,Q4,42
VISA-0005509,1712880000000000000,2024-05-18,China,Tourist,New Delhi,4,2024,Spring,36,4,0,Q2,36
VISA-0005510,1711670400000000000,2024-05-03,Nigeria,Tourist,Singapore,3,2024,Spring,35,4,0,Q1,35
VISA-0005511,1696896000000000000,2023-12-02,Kenya,Student,Dubai,10,2023,Autumn,53,1,0,Q4,53
VISA-0005512,1690502400000000000,2023-09-05,Australia,Tourist,Singapore,7,2023,Summer,39,4,1,Q3,39
VISA-0005513,1625443200000000000,2021-08-16,Kenya,Business,Dubai,7,2021,Summer,42,0,1,Q3,42
VISA-0005514,1650412800000000000,2022-05-13,Canada,Business,Berlin,4,2022,Spring,23,2,0,Q2,23
VISA-0005515,1692662400000000000,2023-10-07,Philippines,Dependent,Dubai,8,2023,Summer,46,1,1,Q3,46
VISA-0005516,1630713600000000000,2021-10-17,China,Tourist,Paris,9,2021,Autumn,43,5,0,Q3,43
VISA-0005517,1684454400000000000,2023-07-16,Australia,Student,Paris,5,2023,Spring,58,4,0,Q2,58
VISA-0005518,1627862400000000000,2021-09-28,Pakistan,Dependent,Sydney,8,2021,Summer,57,0,1,Q3,57
VISA-0005519,1733529600000000000,2025-02-07,Mexico,Student,Mumbai,12,2024,Winter,62,5,1,Q4,62
VISA-0005520,1625702400000000000,2021-11-23,China,Work,Mumbai,7,2021,Summer,138,3,1,Q3,138
VISA-0005521,1623974400000000000,2021-08-20,Germany,Work,Ottawa,6,2021,Summer,63,4,1,Q2,63
VISA-0005522,1709942400000000000,2024-03-27,France,Tourist,Sydney,3,2024,Spring,18,5,0,Q1,18
VISA-0005523,1644192000000000000,2022-03-12,Unknown,Tourist,Singapore,2,2022,Winter,33,0,0,Q1,33
VISA-0005524,1664841600000000000,2022-12-06,Kenya,Work,New Delhi,10,2022,Autumn,63,1,0,Q4,63
VISA-0005525,1658966400000000000,2022-09-07,France,Unknown,Singapore,7,2022,Summer,41,3,1,Q3,41
VISA-0005526,1643587200000000000,2022-03-24,France,Dependent,New Delhi,1,2022,Winter,52,0,0,Q1,52
VISA-0005527,1729555200000000000,2025-01-30,France,Work,Sydney,10,2024,Autumn,100,1,0,Q4,100
VISA-0005528,1718496000000000000,2024-07-13,Kenya,Tourist,Ottawa,6,2024,Summer,27,6,1,Q2,27
VISA-0005529,1647043200000000000,2022-05-17,Philippines,Work,Dubai,3,2022,Spring,66,5,0,Q1,66
VISA-0005530,1717718400000000000,2024-08-11,Germany,Student,New Delhi,6,2024,Summer,65,4,1,Q2,65
VISA-0005531,1721952000000000000,2024-09-03,France,Tourist,Paris,7,2024,Summer,39,4,1,Q3,39
VISA-0005532,1694390400000000000,2023-10-02,China,Transit,Mumbai,9,2023,Autumn,21,0,0,Q3,21
VISA-0005533,1700611200000000000,2023-12-28,UK,Business,Paris,11,2023,Autumn,36,2,0,Q4,36
VISA-0005534,1756857600000000000,2025-11-02,Brazil,Work,Dubai,9,2025,Autumn,60,2,0,Q3,60
VISA-0005535,1680998400000000000,2023-05-18,China,Dependent,Singapore,4,2023,Spring,39,6,0,Q2,39
VISA-0005536,1670198400000000000,2023-02-04,Canada,Student,Johannesburg,12,2022,Winter,61,0,1,Q4,61
VISA-0005537,1694390400000000000,2023-10-31,China,Student,Singapore,9,2023,Autumn,50,0,0,Q3,50
VISA-0005538,1741219200000000000,2025-03-26,Australia,Tourist,Ottawa,3,2025,Spring,20,3,0,Q1,20
VISA-0005539,1721260800000000000,2024-08-25,Germany,Tourist,Ottawa,7,2024,Summer,38,3,1,Q3,38
VISA-0005540,1621296000000000000,2021-07-09,China,Student,Berlin,5,2021,Spring,52,1,0,Q2,52
VISA-0005541,1681862400000000000,2023-07-14,Bangladesh,Student,Berlin,4,2023,Spring,86,2,0,Q2,86
VISA-0005542,1726099200000000000,2024-09-28,UK,Business,Paris,9,2024,Autumn,16,3,0,Q3,16
VISA-0005543,1644710400000000000,2022-04-12,Pakistan,Student,Sydney,2,2022,Winter,58,6,0,Q1,58
VISA-0005544,1765238400000000000,2026-02-14,Bangladesh,Work,Sydney,12,2025,Winter,67,1,1,Q4,67
VISA-0005545,1736812800000000000,2025-02-14,Australia,Dependent,Mumbai,1,2025,Winter,31,1,0,Q1,31
VISA-0005546,1742947200000000000,2025-04-18,Pakistan,Transit,Mumbai,3,2025,Spring,23,2,0,Q1,23
VISA-0005547,1622332800000000000,2021-07-02,UK,Tourist,Singapore,5,2021,Spring,33,6,0,Q2,33
VISA-0005548,1700784000000000000,2024-01-05,Pakistan,Dependent,Johannesburg,11,2023,Autumn,42,4,0,Q4,42
VISA-0005549,1692662400000000000,2023-10-11,Nigeria,Business,Dubai,8,2023,Summer,50,1,1,Q3,50
VISA-0005550,1743465600000000000,2025-04-12,Australia,Tourist,London,4,2025,Spring,11,1,0,Q2,11
VISA-0005551,1665100800000000000,2022-11-13,Nigeria,Tourist,New Delhi,10,2022,Autumn,37,4,0,Q4,37
VISA-0005552,1693612800000000000,2023-10-02,France,Tourist,New Delhi,9,2023,Autumn,30,5,0,Q3,30
VISA-0005553,1716595200000000000,2024-08-04,Bangladesh,Work,Berlin,5,2024,Spring,71,5,0,Q2,71
VISA-0005554,1728172800000000000,2024-11-23,UK,Work,Berlin,10,2024,Autumn,48,6,0,Q4,48
VISA-0005555,1730851200000000000,2024-12-21,Germany,Student,London,11,2024,Autumn,45,2,0,Q4,45
VISA-0005556,1662508800000000000,2022-10-25,Germany,Business,Chennai,9,2022,Autumn,48,2,0,Q3,48
VISA-0005557,1766793600000000000,2026-02-13,Pakistan,Tourist,New Delhi,12,2025,Winter,48,5,1,Q4,48
VISA-0005558,1610928000000000000,2021-03-24,Bangladesh,Student,Berlin,1,2021,Winter,65,0,0,Q1,65
VISA-0005559,1687046400000000000,2023-07-25,Pakistan,Dependent,Dubai,6,2023,Summer,37,6,1,Q2,37
VISA-0005560,1705449600000000000,2024-02-18,Brazil,Transit,London,1,2024,Winter,32,2,0,Q1,32
VISA-0005561,1619049600000000000,2021-05-19,Germany,Business,Paris,4,2021,Spring,27,3,0,Q2,27
VISA-0005562,1680566400000000000,2023-05-02,Australia,Tourist,Singapore,4,2023,Spring,28,1,0,Q2,28
VISA-0005563,1703376000000000000,2024-01-18,UK,Unknown,Sydney,12,2023,Winter,25,6,1,Q4,25
VISA-0005564,1705190400000000000,2024-02-13,Germany,Tourist,Chennai,1,2024,Winter,30,6,0,Q1,30
VISA-0005565,1628208000000000000,2021-10-12,France,Student,New Delhi,8,2021,Summer,67,4,1,Q3,67
VISA-0005566,1653177600000000000,2022-06-27,Nigeria,Tourist,Paris,5,2022,Spring,36,6,0,Q2,36
VISA-0005567,1647993600000000000,2022-05-15,India,Dependent,Dubai,3,2022,Spring,53,2,0,Q1,53
VISA-0005568,1710288000000000000,2024-05-14,Brazil,Work,London,3,2024,Spring,62,2,0,Q1,62
VISA-0005569,1661299200000000000,2022-10-30,Germany,Unknown,New Delhi,8,2022,Summer,67,2,1,Q3,67
VISA-0005570,1699488000000000000,2023-12-02,France,Tourist,Paris,11,2023,Autumn,23,3,0,Q4,23
VISA-0005571,1724716800000000000,2024-10-28,Pakistan,Student,Unknown,8,2024,Summer,62,1,1,Q3,62
VISA-0005572,1735171200000000000,2025-02-14,Germany,Student,Sydney,12,2024,Winter,50,3,1,Q4,50
VISA-0005573,1638403200000000000,2022-02-01,China,Business,Unknown,12,2021,Winter,61,3,1,Q4,61
VISA-0005574,1751846400000000000,2025-08-07,UK,Tourist,Dubai,7,2025,Summer,31,0,1,Q3,31
VISA-0005575,1635552000000000000,2021-12-08,UK,Dependent,Singapore,10,2021,Autumn,39,5,0,Q4,39
VISA-0005576,1612828800000000000,2021-03-20,Pakistan,Tourist,Dubai,2,2021,Winter,39,1,0,Q1,39
VISA-0005577,1616544000000000000,2021-05-01,Germany,Tourist,New Delhi,3,2021,Spring,38,2,0,Q1,38
VISA-0005578,1641081600000000000,2022-02-13,Philippines,Transit,Chennai,1,2022,Winter,42,6,0,Q1,42
VISA-0005579,1747094400000000000,2025-06-18,Pakistan,Tourist,Mumbai,5,2025,Spring,36,1,0,Q2,36
VISA-0005580,1642204800000000000,2022-04-24,Bangladesh,Tourist,Ottawa,1,2022,Winter,99,5,0,Q1,99
VISA-0005581,1718755200000000000,2024-08-07,France,Work,Ottawa,6,2024,Summer,49,2,1,Q2,49
VISA-0005582,1675382400000000000,2023-05-21,Mexico,Student,Sydney,2,2023,Winter,107,4,0,Q1,107
VISA-0005583,1615680000000000000,2021-04-20,Brazil,Tourist,Paris,3,2021,Spring,37,6,0,Q1,37
VISA-0005584,1679443200000000000,2023-04-26,Nigeria,Tourist,Mumbai,3,2023,Spring,35,2,0,Q1,35
VISA-0005585,1613865600000000000,2021-04-07,Canada,Tourist,Unknown,2,2021,Winter,45,6,0,Q1,45
VISA-0005586,1684540800000000000,2023-07-04,Brazil,Student,Chennai,5,2023,Spring,45,5,0,Q2,45
VISA-0005587,1697500800000000000,2023-11-09,Unknown,Tourist,Sydney,10,2023,Autumn,23,1,0,Q4,23
VISA-0005588,1691625600000000000,2023-09-21,Brazil,Business,Chennai,8,2023,Summer,42,3,1,Q3,42
VISA-0005589,1653955200000000000,2022-07-30,Nigeria,Dependent,Unknown,5,2022,Spring,60,1,0,Q2,60
VISA-0005590,1730246400000000000,2025-01-25,Pakistan,Tourist,Singapore,10,2024,Autumn,87,2,0,Q4,87
VISA-0005591,1703548800000000000,2024-01-30,UK,Tourist,New Delhi,12,2023,Winter,35,1,1,Q4,35
VISA-0005592,1649548800000000000,2022-07-09,Brazil,Tourist,Sydney,4,2022,Spring,90,6,0,Q2,90
VISA-0005593,1677974400000000000,2023-04-05,France,Tourist,Dubai,3,2023,Spring,31,6,0,Q1,31
VISA-0005594,1626566400000000000,2021-09-14,Philippines,Tourist,Dubai,7,2021,Summer,58,6,1,Q3,58
VISA-0005595,1755043200000000000,2025-09-23,Germany,Business,Ottawa,8,2025,Summer,41,2,1,Q3,41
VISA-0005596,1728172800000000000,2024-11-07,China,Tourist,Ottawa,10,2024,Autumn,32,6,0,Q4,32
VISA-0005597,1654819200000000000,2022-08-08,Canada,Student,Johannesburg,6,2022,Summer,59,4,1,Q2,59
VISA-0005598,1715817600000000000,2024-07-17,Philippines,Work,Chennai,5,2024,Spring,62,3,0,Q2,62
VISA-0005599,1716508800000000000,2024-06-30,Nigeria,Business,Sydney,5,2024,Spring,37,4,0,Q2,37
VISA-0005600,1705536000000000000,2024-02-21,Philippines,Tourist,Ottawa,1,2024,Winter,34,3,0,Q1,34
VISA-0005601,1617926400000000000,2021-05-20,Canada,Tourist,Paris,4,2021,Spring,41,4,0,Q2,41
VISA-0005602,1747958400000000000,2025-06-06,Philippines,Transit,Paris,5,2025,Spring,14,4,0,Q2,14
VISA-0005603,1760140800000000000,2025-11-04,UK,Tourist,Singapore,10,2025,Autumn,24,5,0,Q4,24
VISA-0005604,1762992000000000000,2026-01-15,Germany,Work,New Delhi,11,2025,Autumn,63,3,0,Q4,63
VISA-0005605,1764028800000000000,2026-03-19,Mexico,Work,Mumbai,11,2025,Autumn,114,1,0,Q4,114
VISA-0005606,1755907200000000000,2025-10-12,Brazil,Student,Ottawa,8,2025,Summer,50,5,1,Q3,50
VISA-0005607,1725926400000000000,2024-10-11,Pakistan,Tourist,Ottawa,9,2024,Autumn,31,1,0,Q3,31
VISA-0005608,1618358400000000000,2021-05-29,Pakistan,Tourist,New Delhi,4,2021,Spring,45,2,0,Q2,45
VISA-0005609,1682812800000000000,2023-06-14,France,Student,Singapore,4,2023,Spring,45,6,0,Q2,45
VISA-0005610,1648080000000000000,2022-05-28,Nigeria,Student,Singapore,3,2022,Spring,65,3,0,Q1,65
VISA-0005611,1644105600000000000,2022-03-05,UK,Business,Ottawa,2,2022,Winter,27,6,0,Q1,27
VISA-0005612,1740355200000000000,2025-04-27,Australia,Work,Paris,2,2025,Winter,62,0,0,Q1,62
VISA-0005613,1737504000000000000,2025-03-03,Brazil,Dependent,Dubai,1,2025,Winter,40,2,0,Q1,40
VISA-0005614,1691712000000000000,2023-09-02,France,Transit,Berlin,8,2023,Summer,22,4,1,Q3,22
VISA-0005615,1725494400000000000,2024-09-25,Brazil,Business,Singapore,9,2024,Autumn,20,3,0,Q3,20
VISA-0005616,1629849600000000000,2021-10-13,Brazil,Tourist,Mumbai,8,2021,Summer,49,2,1,Q3,49
VISA-0005617,1644451200000000000,2022-04-04,UK,Student,Chennai,2,2022,Winter,53,3,0,Q1,53
VISA-0005618,1745107200000000000,2025-06-20,Bangladesh,Work,Ottawa,4,2025,Spring,61,6,0,Q2,61
VISA-0005619,1680566400000000000,2023-06-07,Pakistan,Work,Singapore,4,2023,Spring,64,1,0,Q2,64
VISA-0005620,1695600000000000000,2023-10-30,Mexico,Tourist,Dubai,9,2023,Autumn,35,0,0,Q3,35
VISA-0005621,1682380800000000000,2023-06-15,China,Work,Unknown,4,2023,Spring,51,1,0,Q2,51
VISA-0005622,1641254400000000000,2022-02-14,Australia,Tourist,New Delhi,1,2022,Winter,41,1,0,Q1,41
VISA-0005623,1739750400000000000,2025-03-19,Australia,Tourist,Dubai,2,2025,Winter,30,0,0,Q1,30
VISA-0005624,1728950400000000000,2024-11-27,Australia,Dependent,Chennai,10,2024,Autumn,43,1,0,Q4,43
VISA-0005625,1717286400000000000,2024-07-18,Pakistan,Student,London,6,2024,Summer,46,6,1,Q2,46
VISA-0005626,1665100800000000000,2022-12-04,Australia,Student,Johannesburg,10,2022,Autumn,58,4,0,Q4,58
VISA-0005627,1710806400000000000,2024-05-07,Philippines,Work,Sydney,3,2024,Spring,49,1,0,Q1,49
VISA-0005628,1759708800000000000,2025-11-30,China,Work,Mumbai,10,2025,Autumn,55,0,0,Q4,55
VISA-0005629,1711843200000000000,2024-05-07,Canada,Tourist,New Delhi,3,2024,Spring,37,6,0,Q1,37
VISA-0005630,1687392000000000000,2023-08-18,Mexico,Work,Ottawa,6,2023,Summer,57,3,1,Q2,57
VISA-0005631,1652054400000000000,2022-06-26,Nigeria,Tourist,New Delhi,5,2022,Spring,48,0,0,Q2,48
VISA-0005632,1691884800000000000,2023-12-02,Kenya,Work,Ottawa,8,2023,Summer,111,6,1,Q3,111
VISA-0005633,1668038400000000000,2022-12-16,Brazil,Tourist,Ottawa,11,2022,Autumn,36,3,0,Q4,36
VISA-0005634,1705795200000000000,2024-02-24,Bangladesh,Transit,Singapore,1,2024,Winter,34,6,0,Q1,34
VISA-0005635,1616630400000000000,2021-05-06,Mexico,Business,London,3,2021,Spring,42,3,0,Q1,42
VISA-0005636,1733529600000000000,2025-02-14,UK,Student,Unknown,12,2024,Winter,69,5,1,Q4,69
VISA-0005637,1669420800000000000,2022-12-23,Pakistan,Tourist,Dubai,11,2022,Autumn,27,5,0,Q4,27
VISA-0005638,1677715200000000000,2023-04-17,Canada,Student,Berlin,3,2023,Spring,46,3,0,Q1,46
VISA-0005639,1695168000000000000,2023-11-03,Philippines,Business,New Delhi,9,2023,Autumn,44,2,0,Q3,44
VISA-0005640,1678492800000000000,2023-05-13,China,Work,New Delhi,3,2023,Spring,63,5,0,Q1,63
VISA-0005641,1729036800000000000,2024-12-15,Australia,Work,Mumbai,10,2024,Autumn,60,2,0,Q4,60
VISA-0005642,1648080000000000000,2022-05-04,UK,Dependent,Paris,3,2022,Spring,41,3,0,Q1,41
VISA-0005643,1729036800000000000,2024-12-05,Kenya,Student,Chennai,10,2024,Autumn,50,2,0,Q4,50
VISA-0005644,1642464000000000000,2022-03-18,Australia,Work,Johannesburg,1,2022,Winter,59,1,0,Q1,59
VISA-0005645,1667865600000000000,2022-12-29,Mexico,Student,Ottawa,11,2022,Autumn,51,1,0,Q4,51
VISA-0005646,1702080000000000000,2024-02-22,UK,Work,Johannesburg,12,2023,Winter,75,5,1,Q4,75
VISA-0005647,1749081600000000000,2025-08-07,China,Student,Chennai,6,2025,Summer,63,3,1,Q2,63
VISA-0005648,1646092800000000000,2022-04-09,Kenya,Business,Ottawa,3,2022,Spring,39,1,0,Q1,39
